sentence_id,sentence,congruent,structure,length,target,position,most_popular,percent,semantics_grammar,semantics,grammar,no,unknown,subject,verb,object,gen,adj,subject_lemma,subject_length,subject_gender,subject_ipm,verb_lemma,verb_length,verb_ipm,object_lemma,object_length,object_gender,object_ipm,gen_lemma,gen_length,gen_gender,gen_ipm,adj_lemma,adj_length,adj_gender,adj_ipm
35.0,Войска начали осаду крепости,Войска начали осаду крепости,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,0.8333333333333334,,0.1666666666666666,,0.8333333333333334,,войска,начали,осаду,крепости,nan,войско,2.0,neut,55.19,начать,3.0,500.4860796158419,осада,3.0,femn,10.85,крепость,3.0,femn,70.12,nan,,nan,0.02
35.0,Войска начали осады крепости,Войска начали осаду крепости,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,войска,начали,осаду,крепости,nan,войско,2.0,neut,55.19,начать,3.0,500.4860796158419,осада,3.0,femn,10.85,крепость,3.0,femn,70.12,nan,,nan,0.02
35.0,Войска начали структура крепости,Войска начали осаду крепости,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,войска,начали,осаду,крепости,nan,войско,2.0,neut,55.19,начать,3.0,500.4860796158419,осада,3.0,femn,10.85,крепость,3.0,femn,70.12,nan,,nan,0.02
35.0,Войска начали структуру крепости,Войска начали осаду крепости,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.875,,0.875,,0.125,,войска,начали,осаду,крепости,nan,войско,2.0,neut,55.19,начать,3.0,500.4860796158419,осада,3.0,femn,10.85,крепость,3.0,femn,70.12,nan,,nan,0.02
40.0,Врачи назначили государстве,Врачи назначили лечение,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,врачи,назначили,лечение,nan,nan,врач,2.0,masc,136.6083680470268,назначить,4.0,110.2684010060356,лечение,4.0,neut,33.42,nan,,nan,0.02,nan,,nan,0.02
40.0,Врачи назначили государство,Врачи назначили лечение,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,врачи,назначили,лечение,nan,nan,врач,2.0,masc,136.6083680470268,назначить,4.0,110.2684010060356,лечение,4.0,neut,33.42,nan,,nan,0.02,nan,,nan,0.02
40.0,Врачи назначили лечение,Врачи назначили лечение,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,врачи,назначили,лечение,nan,nan,врач,2.0,masc,136.6083680470268,назначить,4.0,110.2684010060356,лечение,4.0,neut,33.42,nan,,nan,0.02,nan,,nan,0.02
40.0,Врачи назначили лечения,Врачи назначили лечение,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,врачи,назначили,лечение,nan,nan,врач,2.0,masc,136.6083680470268,назначить,4.0,110.2684010060356,лечение,4.0,neut,33.42,nan,,nan,0.02,nan,,nan,0.02
42.0,Глава поддержал воспоминание,Глава поддержал решение,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,глава,поддержал,решение,nan,nan,глава,2.0,nan,207.1438247525588,поддержать,3.0,40.91,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
42.0,Глава поддержал воспоминанию,Глава поддержал решение,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,глава,поддержал,решение,nan,nan,глава,2.0,nan,207.1438247525588,поддержать,3.0,40.91,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
42.0,Глава поддержал решение,Глава поддержал решение,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,глава,поддержал,решение,nan,nan,глава,2.0,nan,207.1438247525588,поддержать,3.0,40.91,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
42.0,Глава поддержал решении,Глава поддержал решение,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,глава,поддержал,решение,nan,nan,глава,2.0,nan,207.1438247525588,поддержать,3.0,40.91,решение,4.0,neut,238.707453512315,nan,,nan,0.02,nan,,nan,0.02
43.0,Голландцы обыграли американцах,Голландцы обыграли американцев,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,голландцы,обыграли,американцев,nan,nan,голландец,3.0,masc,6.52,обыграть,4.0,2.79,американец,5.0,masc,47.13,nan,,nan,0.02,nan,,nan,0.02
43.0,Голландцы обыграли американцев,Голландцы обыграли американцев,Subject - Verb - Object,3.0,normal,2.0,normal,0.8888888888888888,,0.1111111111111111,,0.8888888888888888,,голландцы,обыграли,американцев,nan,nan,голландец,3.0,masc,6.52,обыграть,4.0,2.79,американец,5.0,masc,47.13,nan,,nan,0.02,nan,,nan,0.02
43.0,Голландцы обыграли председателей,Голландцы обыграли американцев,Subject - Verb - Object,3.0,semantics,2.0,semantics,0.75,,0.75,,,0.25,голландцы,обыграли,американцев,nan,nan,голландец,3.0,masc,6.52,обыграть,4.0,2.79,американец,5.0,masc,47.13,nan,,nan,0.02,nan,,nan,0.02
43.0,Голландцы обыграли председатели,Голландцы обыграли американцев,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,голландцы,обыграли,американцев,nan,nan,голландец,3.0,masc,6.52,обыграть,4.0,2.79,американец,5.0,masc,47.13,nan,,nan,0.02,nan,,nan,0.02
48.0,Девочка забросила середину,Девочка забросила школу,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,девочка,забросила,школу,nan,nan,девочка,3.0,femn,157.3828386555507,забросить,4.0,15.13,школа,2.0,femn,278.2721510396683,nan,,nan,0.02,nan,,nan,0.02
48.0,Девочка забросила середины,Девочка забросила школу,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,девочка,забросила,школу,nan,nan,девочка,3.0,femn,157.3828386555507,забросить,4.0,15.13,школа,2.0,femn,278.2721510396683,nan,,nan,0.02,nan,,nan,0.02
48.0,Девочка забросила школа,Девочка забросила школу,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,девочка,забросила,школу,nan,nan,девочка,3.0,femn,157.3828386555507,забросить,4.0,15.13,школа,2.0,femn,278.2721510396683,nan,,nan,0.02,nan,,nan,0.02
48.0,Девочка забросила школу,Девочка забросила школу,Subject - Verb - Object,3.0,normal,2.0,normal,0.8888888888888888,,,,0.8888888888888888,0.1111111111111111,девочка,забросила,школу,nan,nan,девочка,3.0,femn,157.3828386555507,забросить,4.0,15.13,школа,2.0,femn,278.2721510396683,nan,,nan,0.02,nan,,nan,0.02
53.0,Дедушка потерял память,Дедушка потерял память,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,дедушка,потерял,память,nan,nan,дедушка,3.0,masc,45.22,потерять,3.0,132.6585747535435,память,2.0,femn,174.8457854750825,nan,,nan,0.02,nan,,nan,0.02
53.0,Дедушка потерял памятью,Дедушка потерял память,Subject - Verb - Object,3.0,grammar,2.0,grammar,0.875,0.125,,0.875,,,дедушка,потерял,память,nan,nan,дедушка,3.0,masc,45.22,потерять,3.0,132.6585747535435,память,2.0,femn,174.8457854750825,nan,,nan,0.02,nan,,nan,0.02
53.0,Дедушка потерял поставке,Дедушка потерял память,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,дедушка,потерял,память,nan,nan,дедушка,3.0,masc,45.22,потерять,3.0,132.6585747535435,память,2.0,femn,174.8457854750825,nan,,nan,0.02,nan,,nan,0.02
53.0,Дедушка потерял поставку,Дедушка потерял память,Subject - Verb - Object,3.0,semantics,2.0,semantics,0.8,,0.8,,0.2,,дедушка,потерял,память,nan,nan,дедушка,3.0,masc,45.22,потерять,3.0,132.6585747535435,память,2.0,femn,174.8457854750825,nan,,nan,0.02,nan,,nan,0.02
56.0,Демонстранты разбили окно автомобиля,Демонстранты разбили окно автомобиля,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,демонстранты,разбили,окно,автомобиля,nan,демонстрант,4.0,masc,2.38,разбить,3.0,62.18187088942922,окно,2.0,neut,304.3664243801859,автомобиль,5.0,masc,91.27,nan,,nan,0.02
56.0,Демонстранты разбили окну автомобиля,Демонстранты разбили окно автомобиля,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,демонстранты,разбили,окно,автомобиля,nan,демонстрант,4.0,masc,2.38,разбить,3.0,62.18187088942922,окно,2.0,neut,304.3664243801859,автомобиль,5.0,masc,91.27,nan,,nan,0.02
56.0,Демонстранты разбили утверждение автомобиля,Демонстранты разбили окно автомобиля,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,демонстранты,разбили,окно,автомобиля,nan,демонстрант,4.0,masc,2.38,разбить,3.0,62.18187088942922,окно,2.0,neut,304.3664243801859,автомобиль,5.0,masc,91.27,nan,,nan,0.02
56.0,Демонстранты разбили утверждением автомобиля,Демонстранты разбили окно автомобиля,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.75,0.75,0.25,,,,демонстранты,разбили,окно,автомобиля,nan,демонстрант,4.0,masc,2.38,разбить,3.0,62.18187088942922,окно,2.0,neut,304.3664243801859,автомобиль,5.0,masc,91.27,nan,,nan,0.02
57.0,Депутаты поддержали весле граждан,Депутаты поддержали требование граждан,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.75,0.75,0.25,,,,депутаты,поддержали,требование,граждан,nan,депутат,4.0,masc,61.14,поддержать,4.0,40.91,требование,5.0,neut,112.4262326362821,гражданин,2.0,masc,114.6374759405445,nan,,nan,0.02
57.0,Депутаты поддержали весло граждан,Депутаты поддержали требование граждан,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,депутаты,поддержали,требование,граждан,nan,депутат,4.0,masc,61.14,поддержать,4.0,40.91,требование,5.0,neut,112.4262326362821,гражданин,2.0,masc,114.6374759405445,nan,,nan,0.02
