sentence_id,congruent,position,sentence,target,semantics_grammar,semantics,grammar,no,unknown,most_popular,percent,structure,length,words,subject,verb,object,gen,adj,subject_length,subject_lemma,subject_ipm,subject_gender,verb_length,verb_lemma,verb_ipm,object_length,object_lemma,object_ipm,object_gender,gen_length,gen_lemma,gen_ipm,gen_gender,adj_length,adj_lemma,adj_ipm,adj_gender,task_type,selected
22,Владелец игнорировал обращения,2,Владелец игнорировал лету,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал озере,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал болотами,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал лета,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал обращения,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал болота,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал озера,semantics,0.1111111111111111,0.8888888888888888,,,,semantics,0.8888888888888888,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
22,Владелец игнорировал обращения,2,Владелец игнорировал местечку,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Владелец', 'игнорировал', 'обращения']",владелец,игнорировал,обращения,,,3,владелец,43.62,masc,5,игнорировать,9.64,5,обращение,55.75,neut,,,0.02,,,,0.02,,to_evaluate,1
24,Владельцы подсчитывают сумму ущерба,2,Владельцы подсчитывают сумме ущерба,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Владельцы', 'подсчитывают', 'сумму', 'ущерба']",владельцы,подсчитывают,сумму,ущерба,,3,владелец,43.62,masc,5,подсчитывать,3.59,2,сумма,90.2,femn,3.0,ущерб,21.54,masc,,,0.02,,to_evaluate,1
24,Владельцы подсчитывают сумму ущерба,2,Владельцы подсчитывают заря ущерба,semantics_grammar,0.8333333333333334,0.1666666666666666,,,,semantics_grammar,0.8333333333333334,Subject - Verb - Object - Gen,4,"['Владельцы', 'подсчитывают', 'сумму', 'ущерба']",владельцы,подсчитывают,сумму,ущерба,,3,владелец,43.62,masc,5,подсчитывать,3.59,2,сумма,90.2,femn,3.0,ущерб,21.54,masc,,,0.02,,to_evaluate,1
24,Владельцы подсчитывают сумму ущерба,2,Владельцы подсчитывают заря ущерба,semantics_grammar,0.8,0.2,,,,semantics_grammar,0.8,Subject - Verb - Object - Gen,4,"['Владельцы', 'подсчитывают', 'сумму', 'ущерба']",владельцы,подсчитывают,сумму,ущерба,,3,владелец,43.62,masc,5,подсчитывать,3.59,2,сумма,90.2,femn,3.0,ущерб,21.54,masc,,,0.02,,to_evaluate,1
24,Владельцы подсчитывают сумму ущерба,2,Владельцы подсчитывают зарю ущерба,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Владельцы', 'подсчитывают', 'сумму', 'ущерба']",владельцы,подсчитывают,сумму,ущерба,,3,владелец,43.62,masc,5,подсчитывать,3.59,2,сумма,90.2,femn,3.0,ущерб,21.54,masc,,,0.02,,to_evaluate,1
24,Владельцы подсчитывают сумму ущерба,2,Владельцы подсчитывают сумму ущерба,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Владельцы', 'подсчитывают', 'сумму', 'ущерба']",владельцы,подсчитывают,сумму,ущерба,,3,владелец,43.62,masc,5,подсчитывать,3.59,2,сумма,90.2,femn,3.0,ущерб,21.54,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили проведение митинга,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили детстве митинга,semantics_grammar,0.75,0.25,,,,semantics_grammar,0.75,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили детстве митинга,semantics_grammar,0.8181818181818182,0.1818181818181818,,,,semantics_grammar,0.8181818181818182,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили детстве митинга,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили проведению митинга,grammar,,,0.8,0.2,,grammar,0.8,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили проведению митинга,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
25,Власти запретили проведение митинга,2,Власти запретили проведению митинга,grammar,,,0.8571428571428571,0.1428571428571428,,grammar,0.8571428571428571,Subject - Verb - Object - Gen,4,"['Власти', 'запретили', 'проведение', 'митинга']",власти,запретили,проведение,митинга,,2,власть,358.6754145196565,femn,4,запретить,49.89,5,проведение,49.41,neut,3.0,митинг,21.04,masc,,,0.02,,to_evaluate,1
